text,label
mu bunda grup mil kayak jarang pulang miskin hati,0
bosan hidup susah wanita miskin harap kaya raya,0
bunda pusing banget info gaji tanggal 5 cicil bank tanggal 26 coba solusi pusing,0
cerita hina bilang nyata kanya bilang pupu wajar sakit hati benci pupu kesan bela pupu benci hina alhasil kesel benci bikin gosip benci bilang pupu benci,1
masuk renovasi keluarga cari terima kasih,0
sedih kakak main bawa beras bawa beras bareng atap panen padi giling dikit cape bantu temu susah uang bantu jajan hitung ko en laku atap butuh salah bilang cemburu,1
nih nikah 3 tinggal kadang d mertua kadang posisi tinggal d mertua 2 kamar d mertua kamar mertua kamar pribadi tinggal d ruang tamu adik d kamar muhrim d kamar d sindir ayah mertua abai salah kah sakit hati nikah tinggal ruang tamu nikah kamar posisi tinggal pulang mama d uji tega adik kadang suka pikir kaya nikah,1
januari kebel duit habis bayar bayar piutang besok 1 november piutang cicil motor kontra piutang pinjol akun pakai teman dia bayar pikir takut malu keluarga piutang besok 1 lunas 1 duit sisa bayar motor kontra 3 juta senior mohon cerah nasihat 3 juta beli lengkap bayi dll pusing banget kontra 1 petak doang 1 juta serba bingung pindah temu pas kumuh padat duduk so nyaman daerah bekas resiko bolak bensin jalan lahir petak doang bayi kamar mandi tuhan manusia usaha hendak kb suntik hamil harap urus rezeki usaha mudah mudah hendak mampu cukup,2
perempuan saudara laki laki nikah kakak 1 2 materi enak hidup kakak mobil sa rs tumpang tua serba butuh dapur kakak 100 ribu habis beras lauk kakak nikah resepsi tangis liat juang bela bela in pinjam bank 100 juta jamin sertifikat gengsi si wanita wanita tau tau perihal acara resepsi bapa serabutan berat paru paru gula darah parah kakak cicil tanggung nikah kua sisi kadang kasi cari 1 moga sehat,0
enak pikir banget kaya tenang gitu tetangga warung beli kasih mie banget mie dus kotak pulang warung ketemu tetangga umur mie mampir warung mie beli pikir takut marah mie mie harga beri mie gin banget enak,0
titik rendah nah sakit hati 12 takut tinggal saking nah sakit hati ubah perempuan facebook tau janji salat mah rajin pandang tawar pisah muak,1
salat malam selesai laku salat puasa senin kamis malam pintu buka lebar laku ubah,0
solusi konflik tetangga rudung olok lempar batu tetangga rantau pulang jomblo tetangga omong diam nakal perempuan kelas 1 smp cari sih rumah,0
salah usaha cari kerja layak cukup keluarga rumah rasa babu kerja ajar solusi bijak,0
hamil tabung baik rutin vitamin dll cuti dunia sehat cuti masuk toxic bingung penuh susu penuh pampers bayi 1 800 gram 4 kaleng 300 rban tambah pampers 4 bola 200 rban 500 rban alhamdulillah mudah susah tabung tabung receh butuh dadak umur 1 2 susu 1 3 pampers 3 bola kurang usia 2 kurang lepas susu pampers malam 1 1 bola g tau susu pampers tabung susah tabung kaya susu pampers g liat,0
rumah tangga gin banget ganggu usaha hidup ganggu handphone servis bulan selesai perempuan rantam banting pakai rekomendasi murah bulan beres tu beli dan dah nikah 3 uang amburadul adik ipar 100 rebu bayar paket 100 ribu lumayan makan 2 3 y si adik dia bilang duh 100 adik ka erti pelit butuh adik tanggung mertua bayar wifi listrik paham nikah adik dia in 100 k kadang minggu bunda salah si komplain adik ipar enak,0
tolong bantu saran kak perempuan jomblo bimbang 2 pilih laki laki tolak 1 sopan ramah neko neko bagus ganteng 2 nakal tongkrong teman tongkrong posesif kadang susah atur susah nasehat ganteng jam sekolah kakak kakak grup tuju serius pilih kak terima kasih bantu saran y,0
assalamualaikum sah jatuh talak 3 ldr chat d wa nikah agama sah agama terima,0
in usaha omzet 20 main harga rada suai ekonomi suruh kl desember penuh target undur sangon juang pulau admin bendahara sopir produk usaha pindah kota provinsi ujung selatan timur barat utara provinsi jalan 3 provinsi a omset bagus pindah provinsi emang provinsi a marah kasihan usaha emang mundur lumayan 5 kian fasilitas kantor rumah,0
assalamualaikum curhat tangga 1 tinggal tua benci sekolah tk tolong,0
wanita teman bangkrut fakta mutlak benar,0
batuk pilek kasi sembuh abis minggu batuk 2 berat badan kadang kadang turun banget lemes nafsu makan bagus,0
astaga otak pikir biar imam goyah kadang hati en nekat buat hasil duit saking cape jalan kaya gin kufur nikmat,0
cerai sangon mahar beri cerai biaya sangon gaul seks mohon paham,0
nikah 6 2 perempuan umur 4 1 1 d bilang marah semenjak gampang marah emosi marah laku salah langsung emosi jengkel pas ribut lampias marah usaha nah marah emosi d bilang laku tiri beda kadang tangis kasihan takut dendam benci marah capek posisi tinggal d kampung keluarga d cuek kadang bingung adu d jarang interaksi tetangga suka nyaman kumpul biar lewat,1
jarang banget puji kek cantik gitu obrol gitu malam maaf seks bilang bagus deh kek langsung bilang kaya gitu tau bohong bagus bayang badan kurus kek sih emak emak abis susu 2 iya bilang bagus kek puji kaya gitu hari kek sayang marah marah puji sekal puji ajar marah marah deh puji barangkali puji,1
teman 2 singkat cerita kurang usaha cukup uang ekonomi tua teman bantu keluarga cukup butuh kadang pers susu belikan tua teman juang piutang nafkah duit tau piutang bantu jaga pulang handphone okok gitu segi tanggung nafkah kdrt 7 asli kasar teman laki kuliah komunikasi curhat cerita teman jarang ajak obrol pulang main handphone teman bahas cerita kerja kuliah teman cerita laki dukung hati jarang ajak obrol pas kenal teman klik sambung tanggap kakak,1
kakak saya umur 3 omong bilang mama omong kaya berat takut singgung bilang tidak apa apa bawa obat dukun bingung bunda usia ajak obrol,0
halo nikah mulut kasar banget 1 tangga egois umur nk 8 pisah jaga terima bingung omal ayah hubung pasrah bawa kerja alhasil stres tangis liat rewel marah kadang kasihan hilang pas tidur kasihan liat tangis jodoh niat nikah suruh kencan bahasa indonesia suka suka pacar desak nikah upah nikah 1 juta cek cok sih alhamdulillah sah nikah nikah kali sedih egois kadang hati marah bicara kasar ekonomi pas pas suka suka lampias marah suka omong in banding in kadang beras habis marah marah susah banget hidup tumpang bantu beli beras gas token belanja dapur sering habis beras kadang tangis suka nenek marah marah nak omong jahat didik salah mata saudara butuh beli pes jajan butuh lampias marah omal be 4 saudara makan banget habis beras iring umur 1 r bawa aa k,1
butuh 15 juta 35 juta hidup beban hidup piutang goyang kaki senyum beban pikir hidup tenang suai,0
atur tua nurut tua,0
alam lancar banding jomblo,0
,0
curhat sih sedih banget terima wa gadis kelas 3 smp kemarin 15 wa pindah sekolah rudung 1 hasut teman kelas hati hancur bareng umur 7 kontrak janji pergi bareng 7 wa gitu hati hancur pulang daya ambil 1 jalan 6 ekonomi uji lan tinggal pulang jaga gadis bikin mental hancur saran tinggal cerita tua paham,2
barusan sekolah adik bicara perkara biaya iur bangun masjid kalah argumen sekolah d bulan jadi iri alhamdulillah langsung bayar tabung ala usaha niat malu banget 200 ribu 2 juta dana masjid pakai ibadah pahala alir deras jujur kemarin kumpul susah ekonomi pinjam bank keliling tuhan lancar bayar tuhan tau guna,0
assalamualaikum mama curhat putus salah tolong rudung umur 6 ma haji rudung maklum datang bahasa daerah bahasa b kaku masjid rudung pulang haji tangis ma nasihat awan jahat tangis gilir balas jambak marah balas jambak cerita adu ustad duli suruh diam jambak rudung puncak emosi malam ma masjid itu hafal duduk desa ma sengaja mepet kakak terima tangis ma adu ustad ustad marah bilang berisik suruh diam emosi pikir ma keluar haji bilang putus salah eman keluar haji bingung ma pikir tidur salah haji capek rudung tas coret buang omong umur 2 fase rewel marah makan mental uji,1
jengkel banget adik pulang kampung nebeng lang enak tebeng tekor benci banget,0
izin curhat nikah 2 1 usia 18 tinggal kampung kontrak kontra boomer halang pas kontrak suka masak lauk nasi anggar 20 ribu hari pagi malam jajan 10 ribu hari 25 ribu 30 ribu 1 pindah boomer kontra renovasi cor biar pakai 1 pindah masak nasi beli lauk anggar 20 ribu lauk nasi beli jarang jajan kadang boomer bantu mbg kontrak 1 minggu beli beras 5 200 kadang 250 ribu sisa 50 ribu 100 ribu 1 pindah boomer aneh minggu kadang simpan 150 ribu kadang ribu beli beras 5 kadang beras nenek jarang beli beras pindah makan 2 kali hari pas kontrak makan 3 kali galon listrik bayar 1 minggu 1 kali irit kumpul rumah mertua biar tabung cepat kumpul beli tidak apa apa mumpung usaha kontrak bulan 400 ribu usaha bengkel motor kontra ribu bulan ribu gin bingung hemat jarang makan luar jarang jalan oh iya semenjak pindah boomer jarang bawa kontrak jual daring semenjak pindah order hasil jual daring tembus 1 juta bulan kontrak kontra beres bingung niat hati gabung mertua kaya gin bingung mohon,0
takut bahagia pasang buat,0
izin saran masuk kakak 3 kali salah kdrt bingung kdrt ubah pisah bingung kerja kasi balita sakit banget omong tinggal rumah mertua,0
halo kak maaf dapat salah kakak kakak ipar dengki perempuan umur 26 milik 1 adik laki langkah hidup keras cukup butuh keluarga alias tulang punggung cicil motor adik pakai pacar lunas motor hilang pakai pacar adik sedih tangis beli handphone ambil adik hilang tangis peduli keluarga adik minggu nikah adik nikah usia 21 d usaha gaji 6 juta bantu tua nikah biaya nikah bantu kakak kakak cape adik ipar coba ajak jalan hadiah kayak lengkap pakai up baju kue tas makan suka cuek tidak apa apa paksa bikin sakit hati k makan mewah sih tidak apa apa hak liat tua kakak perempuan ain nikah tau gin mati biaya adik sekolah ikhlas bantu kakak kakak cape,1
saran nyaman lingkung sulit tahan milik restoran 50 minggu pagi malam inap rekan suka pancing emosi kapok salah suka ganggu nyaman lingkung derita tunarungu kumpul remeh,0
emosi banget ajar pipis omong biar beli pampers kurang omong usia 2 3 biar biasa pakai pampers kasi pakai pampers kena,0
pinjam duit aplikasi resiko teror butuh pinjam aplikasi maju mundur takut resiko ktp,0
assalamualaikum bunda mohon maaf banget rudung janda tinggal 10 umur 22 cerita ayah mantan pagi rumah ketemu omong suka ajak nikah kaget pikir kaya gitu bayang wajah agama bekas menantu jomblo papa langsung diam omong pamit suka nikah mantan mertua tolong rudung penasaran hukum,2
sesak usaha ikhlas motor jual beli murah bayar pinjol rencana pupus motor pas pakai hilang curi en marah pinjol bayar pakai,2
om bikin kakak subang jawa pindah kadang mertua kadang tua kadang kontrak kn bingung bikin kakak akte bikin kakak pakai alamat ktp alamat da tinggal alamat pakai bikin kakak posisi tinggal alamat ktp beda kota kabupaten,0
siang bunda habis seks darah gumpal 2 x alami efek kb biar,0
nih hamil abis emang tidak apa apa alas,0
wanita sakit ulah mantan pacar kasihan lelaki hadir kena,0
ayah bunda kurir pagi pulang malam mobil kantor bawa pulang teman dia main bunda pacar bunda bunda alam main luar bantu ciri seks main perempuan,0
keluarga q ka ka jadi malam q pikir jernih q hidup cerita gaji keluarga majikan uang ujung gaduh rumah beli rokok bensin marah marah empar perabot tangga katai q jual biar biar ganti sedih banget malam q usir q tidur pekarang sampah sampah putus putus q pisah q 25 siksa,0
kadang gua suka heran janda tua sakit urus gua kakak syok pas kasih tau abang gua dua emang konflik situ abang gua cerita keluh asu pindah emang gua tinggal kontra mama bulan 300 ribu harga pindah mama ide bayar 300 ribu tidak apa apa suka keluh kurang kadang 300 ribu suka bayar kadang pulsa ongkos kontrol rs dll butuh bayar piutang bayar pajak tanah gua bantu bilang kakak gua gua beban sebab kurang hitung gua bulak kontrol jaga pas sakit gua tumpang makan d rumah dia gua usaha cerita enak gua irt suruh rumah biar kontra gua isi gua tau suka tuntu keluh bayar 300 ribu bulan bayang rumit kurang kontrak gua minggat cari kontra bagus ancam waris,1
wajar sih cemburu foto jam teman saya liat dalem foto teman saya emang cantik langsung foto teman saya ketemu teman saya pas lamar nikah doang pas nikah teman saya teman teman saya canda tawa omong ulang teman saya bilang liat jam langsung foto teman saya pas liat foto teman dia peduli iseng cerita bilang teman ganteng respons doang kesel cemburu biar cemburu salah,1
solusi 2 pilek sembuh 2 minggu pusing bening siang demam sembuh tinggal meler bidan klinik bidan 4 x,0
ngak kangen banget hati ajak jalan jarang paham tangga gin nikah,0
tangga ngga suka d pandang rendah ngga hasil tidur main handphone kerja d ngga omong perempuan g susah,0
30 ribu jajan butuh tangga bahan pokok sembako pegang gas habis tanggal bilang beli token listrik habis tanggal bilang beli beras air galon bumbu dapur sayur sabun sampo beli tinggal jajan masak pusing duit 30 ribu nafkah nafkah pribadi kah mohon suhu,1
maaf lenceng curhat nikah nyata status otomatis nikah saudara batal haram tahu si wanita suruh pergi sini inap banget akan ledek takut dosa kali inap diam dewasa paham dosa anggar hukum diam biar wanita inap dosa kali ingat anggar gubris ucap,0
cerita jalan 5 asa cinta asa muncul kadang cinta kadang asa hilang ldr kadang kadang salah laku fokus perempuan pakai wajar emosi tidak pernah bantu urus tangga tau kasih ya sudah gitu muda 5 handphone obrol ldr cinta jujur biar bahagia pilih jujur selingkuh bunda laki laki kenal banget lembut banget dewasa laku rencana ketemu laki tinggal,0
posisi keluarga fasilitas beras wifi air listrik perabot dll gratis usaha berangkat tinggal jalan kaki 10 meter tempat ketemu dilema pikir teman asn bulan tabung 10 juta keluarga tabung 2 3 juta daftar asn resign resiko keluarga gin tua dilema,0
kesel sabtu sore kemarin pulang rumah orang tua saya rencana sana 2 senin pulang acara dada 3 pulang sini acak piring rak kotor nasi pergi pulang dalam basi gitu kek cuci kek kayak gudang gitu mertua rumah inap rumah gitu omong parah kesel liat kayak kapal pecah,0
sakit sesak napas bawa k rs dokter khawatir sesak napas dokter nyata pulang opname dokter bolak rs rasa sesak pas bekas okok aktif henti sehat suka marah in bentak depan pelit cucu dermawan pelit aneh gilir sakit cari awat sehat bikin geleng kepala tetangga lapor laku tetangga musik kencang tetangga sebe sakit sakit dosa sakit luar nalar,2
curhat nih maaf pakai serta anonim takut tau aneh kadang mah tu suka mantan cek mantan mantan nikah marah situ akun si mantan tau poin mantan pakai akun akun tau bilang pencet sengaja sengaja ko mantan muncul gitu dapat,0
kaya tahun tabung anggur 11 tabung pakai butuh 4 2 sekolah sd 2 umur 5 bayi 7 tinggal kontrak alhamdulillah nafkah usaha en tabung susah banget lari butuh tinggal kota gaji umr 3 5 kadang kuli hari 50 ribu minggu hny 4 5 kadang kasi liat keras kuli samping suka lihat butuh 6 tabung sampe habis butuh alhamdulillah sehat kadang suka keluh tabung,2
renang renang bosan bilang suka omal paksa kn renang masuk nilai nilai renang,0
q bingung alhamdulillah batin nelangsa g en q kasih 10 ribu rupiah neng banget pakai bilang marah q boros pegang g 50 ribu 100 ribu kasih q belanja jatah kasih 15 ribu saku sekolah 2 pikir g q tau bilang 10 parah ubah oh iya q g berani ambil kata sungguh ayat hati usuk banget fase capek malas debat mati maaf g teman curhat,2
izin curhat mama banget percaya paksa ikut raib suka judi pinjol uang bokek parah kena musibah kena sakit langka butuh obat mahal paksa berat hati terima bantu mertua dana habis mertua jahat keluarga omong lemes banget janji baik janji gaji tau butuh keluarga peduli cari tambah luang main main subuh lumayan tahan tangga usaha bangun hasil mandiri rencana cerai topang utama butuh pokok hidup tuhan cerai hati percaya tahan laku nge main tahan mulut mertua jahat gitu mertua malu bikin susah,2
penasaran sesal,0
tinggal ipar mertua acara suruh bantu tidak bisa bantu usia 2 aktif tambah dikit gendong masak gendong cuci baju tumpuk 3 cuci erti maaf langsung cuek kek anggap gitu rumah keluarga ipar mertua asing mending tetangga keluarga,0
keluarga sebe mata tindas tk,0
izin curhat tinggal nenek lahir nikah nenek tinggal tiri adu domba politik licik benci banget gerombol usir bentur politik licik lawan tameng kandung mohon,2
alami rumah mertua anggap bikin,0
curhat yu gin saudara laki laki istri milik 3 rumah tangga dekat 25 rumah tangga rumah tangga piutang jarang salat salah selingkuh janda kaya d ancam nikah janda tanggung nikah sirih cerai saking untung d nikah janda kaya akur rukun beli mobil rajin salat angkat masuk usia remaja belas sayang hukum tabur tuai kasihan d lihat hidup bahagia banget,0
kesel omong cerita jumat berkah makan ayu suruh bikin bawa bikin pas ganti sakit perut makan ayu in marah adik percaya omong,0
jaga tubuh mu kendara jiwa mu jaga pikir kemudi arah hidup mu jaga pusat rasa biar lelah mu lupa istirahat awat milik pasang sakit hancur kt bikin kt hancur jebak hubung uras energi kt hak arah hidup kt kt hak bahagia biar tutup akal sehat kt tuju nilai jalan hidup tentu pilih mu harap pikir buka,0
habis muda usia 25,0
hasil hari 100 000 2 beli,0
saran tua mertua campur jalan pisah,0
laki duda cerai ajak nikah kenal komunikasi wa ikut yakin pria wanita pacar temu langsung nyaman hati penuh foto media sosial serta kalimat o situ bantu bahagia nikah laki laki cerai pandai asak syukur kondisi bagus kasihan bantu o iya status usia nikah atas 25 hidup tangga ekonomi stabil mandiri minggu bingung terus gugat cerai bagi harta gin modal nikah mohon terima,0
nih tinggal d mertua d tinggal d mertua tidur bebas sih bangun siang kek tidur siang tidak pernah omong kerja butuh dapur belanja bikin sebel mertua bahas duit k jarang banget bantu momong cucu cucu tinggal d cuman tinggal tinggal sih makan jajan tanggung d momong minus bangun sing rapi tidur siang main handphone d omel konflik kakak kontrak d rezeki kontrak cuman hari banget en banget pisah,2
banyak derita perempuan curhat perempuan,0
dapat lur hubung lapor,0
maaf surat motor gadai,0
tuhan juli rawat bingung le rawat tuhan moga lekas sembuh amin,0
tahan sakit pergi sulit kasihan selingkuh kdrt anti komunikasi bicara candu main main lupa bantu susah bantu beres 2 kali masuk rs 2 3 gugur rawat hati sibuk main d rs sibuk handphone bikin sakit hati usaha sabar libat judol piutang belas juta ka sesal ulang karang cicil bayar piutang bekas pinjol om penuh percaya omong diam diam d nafkah lancar d,2
tidak apa apa curhat 2 umur 7 3 kerja gojek alhamdulillah tinggal beda tinggal kampung adik curhat minder kumpul sekolah bagus polisi pns bidan swasta mahal kelas kampung bagus wali duit gojek guru honorer dengar omong minder kumpul sekolah hati langsung hancur sedih hati langsung pikir malu gojek nant malu gojek curhat abis teman sakit sekolah nant malu tumpang tuhan langsung gagal nafkah sih alhamdulillah pinjam ajak keluarga suka takut malu gojek laki past bangga en usaha usaha jual sepatu sendal toko bangkrut kena sakit perat efek pandemi kian mohon panjang,1
curhat sis pria umur 2 laki nikah jalan 17 ribut lo faktor ekonomi usaha 3 tu lo usaha karyawan jaga kadang bosan jujur selingkuh aju gugat pa tahu selingkuh runding balik baik tu lo gelisah galau sedih cerai pa pisah ranjang 1 minggu kontrak 1 pas gin bosan tumbuh kangen bosan izin poligami kayak ikhlas laku lur maaf,0
tinggal tempat kampung nikah jalan 6 susah interaksi lingkung tinggal coba rewang hajat kumpul tetangga jalan nyaman utus giat kecuali ramai takut cemas percaya nyaman d main pikir kek gin cerita tambah dengar ajak obrol ujung debat ribut tangis kumpul kadang malu tetangga ribut di rumah tengkar teriak omong bingung kek gin,0
kemarin bilang habis sekolah masak besok barusan liat handphone chat bukti transfer 500 ribu bandar togel astaga sakit hati,0
bunda boros belanja jajan 2 dewasa 1 5 juta bulan domisili tenggara tinggal jam makan beda menu makan lauk wajib protein hewani ayam udang ikan cuman ikan kakap nabati makan telur 1 2 rumah sedia sekolah bawa jajan,1
izin 26 umur 25 lahir umur 1 hidup ekonomi nyaman gaji 7 penuh irt piutang cicil fasilitas lengkap atas makan beli beli daring butuh tabung gaji tuju kendara motor cuman kontrak urut pamer gambar tanya tau angin bilang tidak usah deh berisik banget sampah gaji ratus juta bacot doang guna bantu lo tuhan bingung alam nikah puluh anggap ucap aneh parah aneh maaf terima kasih,0
perempuan marah suka marah marah bilang wanita sempurna marah,0
tuhan sakit ni hati pinjam 20 ribu tuhan kirim,0
untung sabar sayang 10 nikah bentak 2 seks izin dek abang tuhan kadang dengar curhat problem moga kakak abang idam moga pasang insya tuhan gerak akur bahagia murah rezeki piutang moga selesai amin,0
wajar sih kali kenal lelaki kali biar gila gila dukun,0
cerita mari syarat khusus lolos min,0
malam bunda en curhat y bunda adik da tolong mala da jahat x ma tinggal piutang kejar posisi ma piutang bayar kota pas ne 4 juta bilang ma 500 soalny wa adik bingung ma adik jahat x bunda da tolong ma adik ipar bela adik,0
malam bunda 2 hati banget bela 1 ribut bela salah ribut rebut main marah 22 salah depan nurut bilang awan sd kelas 1 tolong salah bunda suka bela depan langsung bela belakang si marah,0
nikah jalan 2 pikir selingkuh sih cape jalan problem omong selingkuh si biasa setia 4 2,0
admin cape cape lolos post curhat emang galau teman curhat mangkanya curhat grup asa semenjak teman kaya bantu main main 25 juta juta juta bantu jadi senjata selisih kayak liat main handphone suka cuman facebook fokus usaha jual siang malam siang masak siap jual masak bantu sibuk dunia kayak pancing gitu kandang tongkrong teman teman malam jual r 2 sepi handphone suka ujung bahas pancing hasil pancing teman kaya bantu bantu uang handphone jenuh rendah cape tekan atur cuman main handphone senggang rambut rontok pola makan beranta tua lihat emosi bahas cerai pulang tua mu cape talak si cerai tau liat janda enak enak keluarga dukung teman dukung tahan,1
asa tanggap bilang jelek pasang,0
rumah mertua bareng dapur mertua sih cuman adik cewek rumah tangga mertua cewek toko hasil rumah makan bayar bank dapur mertua beli beras beli isi dapur hitung cuman tanggung pulang rumah tidur kadang kasi suka kasi saran ain bunda mending bikin dapur mertua,0
bangun percaya kecewa obat trauma akibat hubung obat luka amat akibat khianat,2
kesel banget kemarin suruh biar konten kreator coba semangat niat wifi gratis handphone 2 handphone muak kali handphone tidak bisa pakai facebook utama facebook pakai facebook utama facebook tidak bisa hancur cita,0
assalamualaikum bunda biar cepat momong,0
bunda bagi gaji 5 2 3 juta butuh dapur sabun butuh 2 situ pegang 2 2 juta tua 300 mertua 300 bensin pulang pergi 100,0
susah en alam teman lanjur sakit hati d banding saudara,1
maaf curhat enak jaga ng cuman main handphone facebook pro cari ide marah main handphone beres kayak bantu tidur siang pegang handphone pulang handphone omong cuman main handphone bosan kayak gin ad solusi ubah,0
3 hasil toilet colong y bilang si pipis kamar mandi pipis pintu mandi saran y,0
bunda kontrak bareng kontra y makan balas rencana balas tunggu gajih beli buah kue sukan tau y kontrak d kos balas 1 kali ntar bu kos balas y dapat,0
curhat nikah 6 pas kumpul makan mama bapa mertua kakak ipar mertua ketemu info teman kenal 6 pacar mertua royal banget mantan beli in tas sepatu baju gitu ajak nge bareng panggil nama akrab kakak muda teman putus tengkar gitu pas ketemu luk mama mertua panggil sebut mama jujur mantu sakit banget liat liat akrab jujur cantik jomblo pramugari liat tatap kaya sesal gitu putus mantan diam pulang tangis kamar,0
min barangkali ustad teman rujuk mantan 10 cerai talak tahu selingkuh rujuk si mantan hamil tutup aib mantan aku kandung mantan kampung mantan alas kasihan liat mantan usir keluarga hamil tinggal tinggal alas didik bawa sah kecewa buat omong mantan cerai rujuk sah kt cerai kasihan butuh peran 5 sana 1 rumah diam belanja kadang kasih kadang piutang umpuk sana sah kah rujuk mantan jatuh talak 10 rujuk mantan kandung kah tinggal hubung badan layak kt tinggal kt hubung badan tolong bantu min ustad tolong cerah saya,1
capek suruh tekan emosi wajar sih suruh tekan asa jarang banget suruh tidak apa apa it s oke to be not oke,1
sih gua hidup en hidup gue rumit tetangga suka ganggu sumpah bikin,0
1 uji tubi motor hilang malas jebak piutang belas juta ulah judol 1 3 1 smp giat gaji tentu doa teman moga rezeki,0
tangga usia 3 pabrik swasta curhat gajih umr alhamdulillah cukup beli pinjam salah bank nominal beli angsur 1 8 juta alhamdulillah cukup piutang butuh tangga posisi tau piutang nominal bayar gajih butuh tangga bengkak sekolah jajan bayar listrik gas dll rasa piutang pinjol 25 juta tetangga teman saudara 35 juta total juta tau jujur tipe posisi 3 susah kadang say khayal tau pinjam 50 juta cicil 300 k stres pikir,2
tuju min tumpang tetangga ambil kpr tetangga suruh ambil kpr ambil kpr rasa berat ngga nih survei cerita teman,0
uji berat 1 ekonomi 2 pers 3 3 tinggal m 4 t 1,0
assalamualaikum bunda cerita hidup iya ribut omong usir gitu sih wajah tinggal kn pergi,0
kakak pulang kampung kakak bilang nyampaikan omong gubuk isi alas hasil alhasil pergi cari kontra 2024 kakak usir adik tega kakak kontrak jual kulkas kakak kontrak kakak usir adik usir bayar kontra singkat cerita kemarin pulang konfirmasi jadi omong kakak jadi kakak kian kali usir adik balas tuhan kakak bantu bangun alas pinjam manfaat swadaya perin cerita senang diam susah berisik pinjam ubah 80 bayar jujur kecewa kakak anggap sayang,0
bagi alam nikah teman alam tinggal tua mertua enak tinggal mertua pamer masak belanja sayur cuci baju cuci piring beres beli beras isi ari minum putus kontrak pamer kirim masa d kirim telpon suruh makan pamer mah butuh beda banget kandung hitung cuman cuman tunggal muda pikir baju emas sofa jajan cucu makan bayar listrik air tanggung cuman pikir perut bayar cerita buruk bangun murni hasil en gin kadang kasi andal banget jajan 5 ribu tolong cap durhaka hitung bapa tinggal tanggung,2
keluarga ka,0
2 saudara perempuan tinggal tanggal 2 agustus 10 september kemarin 40 pergi beda sayang patuh adik biaya adik anggap putus adik kecewa kecewa emang adik rasa adil rasa beda cerita diam sifat adik bilang kasi hak mah sana kasi korban asa kaya gitu bingung sisi pikir keluh sisi semena mentang beri banding adik,2
piutang keluarga ubah usaha capek bos piutang usaha maju pinjam jamin usaha pinjam,1
salah sih menantu en hidup nyaman tenang adem campur mertua tua atap en banget pergi pisah salah sih,0
nikah tinggal di rumah almarhum mertua jalan 3 nikah tinggal mertua benar dilema kontrak tabung bangun keluarga arang bangun tanah takut d ujung usir pikir tidak apa apa bangun tanah mertua hasil jual pikir gitu uda pindah 10 semenjak ribut j judi usir bilang bilang utuh capek teman susah gilir uda senang usir gitu semenjak tangga hambar kali rasa hidup obrol jarang canda dingin bodoh asa d nafkah pikir takut rusak kuat in tahan makan hati,1
assalamualaikum tangga tinggal kontra kontrak tetangga tetangga kontra ikut benci sulut emosi jam makan situ main larang satu pindah kena sisa 2 situ ikut musuh penasaran pindah bulan kali kumpul tidak tau biasa peduli sulut emosi jadi 2 jalan 4 kontrak betah tidak mau pindah dapat renti,0
harap hasil hasil tinggal hidup pas pas suka tawar penuh susu lahir pas lahir henti plong beli g tabung tabung g baju tas dll bagus pergi bingung g baju bagus omong nikah gin gin en tabung dana darurat sisi en,2
bunda solusi perempuan lingkung pacar sd pacar pacar kenal main ml tuju putus nurut tangis kali makan balik bicara salah kemarin balik serba salah kasihan lawan derita,0
bunda kayak nikah kepingin kek sungkan gitu tahan emang tahan makan paksa enak tunggu peka peka,0
berani barang toko oren komisi bunda ikut,0
bunda implan kb 1 buka faktor u bahaya kah bunda semenjak h enak badan lemas seks gairah takut bobol nambah emang iya ka bunda hamil seks,0
2 wanita adik wanita sengaja dekat wanita adik bingung,0
anggur minggu coba pakai tidak ada tekor pusing banget tuhan g gede mah 3 juta bulan susah banget cari kerja kurir x,2
serah sih terima laki tang miris mah tang tang apes rasa dunia oh sih posisi kl duit harga usaha rt si tabung 1 juta alas hny 10 rebu oh hidup nikmat 10 rebu kl mah kasi saudara miris adik besar sekolah susah jatah 10 rebu mending wanita putar otak 10 rebu aduh miris hny konten 9 ngan jatah 10 rebu hari,0
hidup jalan suai moga hidup bahagia,0
capek mertua tidak pernah hamil angkat hamil tua suruh rumah mertua liat sakit pulang pondok meriang tolak ngak enak rumah sakit pikir mertua hamil hamil berat,1
jatah bulan 5 juta 3 1 sekolah swasta 2 aji kadang suka tambah boros cuman 5 juta kadang beli pakai up jarang awat cicil khusus makan sekolah air listrik,1
nafkah bulan 6 juta habis 1 usia 2 taun beban 4 boros,1
curhat dengki tetangga bikin samping hidup kampung inisiatif bilang air panas sokong beli minum air putih kadang 2 teko gede abis hari masak sayur tukang rumah 10 selesai fondasi tukang beres pergi gitu duit ganti gas bilang terima tumpang rumah sebel kernet tukang 80 ribu tanggung rokok makan kernet 1 gaji 90 tanggung rokok wajar sih sebel banget tetangga in tolong,0
2 alias asa en lari wanita salah laki,0
curhat bulan 000 cicil 000 sisa 00 2 1 sd kelas 6 2 tk hidup kampung cuman jalan kota usaha irit maksimal sisa 00 tabung 5 ribu sekolah boros,1
wajar si kakak ipar suka kaya cari hati omong,0
tanggap bunda mertua tinggal rumah butuh tanggung alias ayah mertua suka jajan sekolah tk otomatis kak bunda bunda tumpang,0
